,,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
CHN,C10-C12,1040.330472,21.08119289,178.6929256,21.81070012,682.6044302,1146.687333,34.17585815,666570.5057,7.409271328,43.01401343,1109.242202,34.62139137,565.1658616,9.240411425,22.817124,422.8018921,694.3196488,49.12643465,5.257444937,10.55631629,624.87681,64.6300317,14.96031075,258.991142,9872.502143,2383.674267,22.13439719,1.376867439,12.36319593,635.2242294,2.192539343,401.7167624,48.65339804,183.8960684,100.2580832,22.91202591,1145.587339,9.363305204,6.20160913,152.7436986,49.38550278,1429.298483,4295.287265,15688.52396
CHN,C13-C15,5431.786562,431.57866,921.1713758,33.30127133,2717.635707,6363.107284,465.586477,181738.9838,43.40267115,196.5088081,7958.070229,573.1870369,3223.225435,55.35231658,393.3149107,4296.4711,9288.723096,519.0159451,73.64632258,70.30858354,857.7519355,936.5745964,276.6041567,4203.021783,25599.58766,6416.109857,116.2094054,28.38242705,75.96742335,1803.357422,100.837273,2569.281678,793.8047314,1390.480451,273.5826555,107.0931281,35830.17283,163.5874752,206.8729595,863.1240447,1113.07259,1303.93251,50370.24806,56621.8237
CHN,C16,75.26709411,7.305594734,29.3962946,1.348431334,33.15602275,88.49725452,19.80525304,8733.010046,1.079010641,7.03773792,207.2120743,14.56680648,53.78346129,1.220726845,7.021316286,79.16086591,127.403165,10.09906907,0.635772236,2.713320297,16.22288077,30.458138,4.777742801,60.99196997,242.2618003,63.94458738,1.660868001,0.790661976,1.105784317,38.73979667,0.4764022,105.8015803,9.035351302,30.32870481,4.907960208,2.718287164,90.56886774,1.965552671,2.091709375,19.71966955,29.40988556,30.75596502,821.3862441,329.6611345
CHN,C17,81.54092346,2.752959153,6.915757996,1.247343021,15.10931331,41.10004985,2.258005575,2242.017542,0.530762097,3.881583301,57.72177532,3.847842368,16.64257694,0.638492082,3.669122778,31.53287894,67.49739819,6.291712239,0.516225484,0.917358072,20.05254979,26.95647705,4.154924076,23.60167331,274.5521695,54.71110685,1.960194264,0.24911344,0.612943158,24.37962615,0.332440352,25.30532266,4.315162705,8.213181752,1.566493298,1.590182234,56.79433122,1.067047688,1.057626219,8.261665045,13.82773252,25.69425522,758.0682011,698.1936649
CHN,C18,12.40946643,1.268321994,2.461943949,0.256932791,7.702223349,12.38837691,1.047439205,2467.995843,0.180460335,1.010292725,25.74541098,1.400175151,7.504101746,0.180906509,0.9658045,10.73088263,19.9847036,1.744695814,0.228576268,0.325367078,3.714624474,8.794641856,1.868288677,8.562516038,40.29067976,8.670293627,0.249808513,0.128426989,0.227725571,9.834404432,0.142288745,7.295596164,1.391546152,3.646176109,0.64436546,0.503314793,29.48753978,0.446171521,0.498440076,1.742785303,4.866759541,2.836418543,122.4614008,-0.000639091
CHN,C19,157.5696883,4.488945463,7.60616535,1.611254703,39.34075933,50.57854693,2.851449686,39361.31844,12.76389481,2.651340019,144.6775693,8.036380099,25.66488968,0.4887471,10.8991235,59.99404244,80.42044071,31.18471209,0.747792056,1.051783173,131.0707408,33.10771104,2.853920994,25.41770151,125.0984033,273.0942208,1.771798919,2.077636336,1.040239687,37.08678418,3.471194011,24.41306463,6.263655994,13.08612922,3.767018579,2.592446634,39.61462192,1.285557433,2.769327911,6.454504206,17.37237254,45.17848422,544.9242224,3765.831834
CHN,C20,323.5693786,16.4753971,33.67020496,4.123429078,121.1246612,117.2860953,25.25151911,27836.96236,3.91700528,19.97151593,324.5220794,18.75267642,105.7276173,2.663685789,16.0154204,187.5302879,423.8578631,47.8462324,2.654587394,5.837275205,140.305997,207.5750582,28.34509934,116.3495772,790.3311993,216.8122034,14.33518387,1.227374047,5.970606513,122.3897104,1.736232255,87.77025126,18.10542434,89.75301643,9.573774047,9.397724987,416.688533,4.838956965,25.28860577,23.57662271,113.8047158,106.2936964,2448.917343,1802.764108
CHN,C21,462.9909418,24.93983029,25.50173971,20.64377233,529.685348,152.8985161,4.360693841,35510.84634,47.00221809,6.623070304,610.2493226,24.28699973,185.4742898,1.890289307,6.468303124,314.67677,121.9143534,85.09733201,3.704246581,5.0344902,326.6244891,103.6737869,15.10118284,81.54675333,99.20007704,53.41665738,17.17589829,32.69310192,8.123062178,273.0504415,4.388368143,138.5937648,4.459472451,75.7364734,24.81182886,33.20484311,49.67796317,6.499009902,14.97509295,26.57542179,10.7955933,51.18595513,1606.926726,3549.422003
CHN,C22,639.0100901,19.69968768,62.43054213,7.479273716,302.8838005,493.3271982,14.06212712,5645.307039,4.212921229,8.22824884,569.9993167,22.08147243,74.78783393,6.554302216,38.94475977,200.3723276,569.9130932,33.39433008,1.568408671,6.725772138,252.9373803,270.5066581,32.33788372,232.3258638,1830.524673,52.69751152,18.05106589,1.638168605,7.28162386,416.1556312,2.393623853,203.3882797,26.59950628,97.66246701,13.62986763,14.59048532,69.94331207,7.703739856,8.895353827,60.05650821,199.1008513,134.2075097,4005.4176,5568.103837
CHN,C23,92.51243366,23.67591157,51.74142897,5.991163738,88.78131159,293.7954468,32.50704922,6371.051969,5.039839023,22.52623208,406.5503292,43.56913501,105.4838172,5.425547544,13.4537115,167.7364711,281.1551908,34.78388281,4.508000879,4.592899795,41.96933179,94.92214924,13.58547693,168.5983788,293.7703326,80.80420117,28.06005519,0.580759729,2.558956147,133.2837954,4.695177,171.4001381,27.50686491,71.70639377,14.29388202,16.95991761,118.296737,7.276071095,5.734992291,28.35501134,88.48025969,78.46805118,1557.945128,3140.012616
CHN,C24,267.6845275,32.92006326,61.2865331,7.545006213,178.7724143,256.0103132,19.25916092,13747.73902,3.935060404,26.30328816,678.7193762,34.933422,172.8489389,4.820975134,23.16991457,247.9319895,465.7797636,43.84807198,6.162297345,7.87514078,90.64608998,281.6117921,16.84066313,191.9959,628.2002911,121.5438634,8.442621477,1.755535441,6.123194828,288.3885297,2.768541398,163.3104681,28.19883263,85.32192017,13.74546743,13.90826891,164.949472,11.89534632,11.17161773,36.84390331,138.6073435,50.9937444,2850.541201,0.524345831
CHN,C25,656.4134926,69.87858192,184.8286934,15.85968761,491.6737531,417.5657704,31.8646785,54007.44388,10.16275567,54.77587774,1439.245022,52.93627066,393.7119453,9.708414632,40.53057644,545.360291,782.6722535,71.84429406,10.43922957,20.20085093,132.5465488,597.7621087,23.49165168,411.112872,1902.739297,331.7836219,18.2371155,3.344857843,11.45559453,822.6743788,4.586286374,387.846598,57.63586872,221.1763514,23.40050982,36.17535402,439.8349752,17.00762935,25.50847763,101.6258909,313.9494293,272.1823587,5975.016824,8832.328984
CHN,C26,7164.027622,452.5493411,731.0977294,107.9085091,4753.507528,6434.971507,1963.53433,85475.53334,15.01575412,1842.200355,14632.70784,315.7259646,2895.370412,91.55684492,548.4118535,5241.232428,6329.434561,769.8301773,115.9453332,541.0026794,3925.645554,6342.556608,608.5888936,2965.58818,38145.07298,8463.920424,112.406566,419.1521009,52.05672926,4915.842747,11.22484077,10101.14002,539.9625979,2337.959501,324.069777,396.7052743,2577.908773,95.05038232,80.12537149,688.1117316,4221.189516,2523.959768,72920.5935,115763.7557
CHN,C27,2066.355574,329.4441431,585.1374417,102.8831934,2470.656394,2626.63419,286.4653362,167464.7315,25.24193781,301.7292947,6666.994223,220.800392,1399.209268,64.19408873,276.6275409,1990.425687,2755.677429,238.2673121,55.83224319,260.2018789,1715.877278,1816.031101,99.2000087,1328.085622,13758.82792,3042.348767,62.99364877,14.57686107,58.380674,1878.794092,39.90909931,1209.70922,188.4072937,885.2169354,246.0794837,127.4469692,471.1440849,87.88485592,181.6736277,561.4648369,1569.837103,2328.131064,19496.78618,40666.0625
CHN,C28,2667.039147,285.4509645,539.4838533,152.8685123,3330.753184,1668.0689,206.2183727,359162.883,28.16339163,277.538963,3874.359807,327.3183607,897.6149097,79.4196227,297.5225585,846.8177904,1718.120388,227.0364506,77.25602749,113.2433287,3045.861164,4023.904793,61.88957217,1591.516394,4025.004136,3648.986187,51.79202994,22.28813806,63.13435286,2308.567667,9.459153056,1416.354325,126.9915613,848.8174631,105.4402824,359.9971228,4340.466406,155.0195476,84.84097454,421.7494013,2647.435068,1824.81702,16393.40525,49609.25687
CHN,C29,370.6517343,36.41850109,92.48108765,12.79633001,331.1430883,310.2006896,34.36375923,477183.2407,6.281157332,36.77078088,1073.521,117.7136272,180.6155067,6.857355512,47.64394943,364.8206578,479.1338034,63.08777971,7.026013987,13.2016752,217.3992081,379.3793429,16.27845934,199.3323681,837.1082138,284.8239973,5.909327318,3.005826316,6.999171662,344.5309768,5.746945287,308.5770188,35.54196376,118.4459249,15.25971331,22.33820424,872.5963637,13.28051848,13.22598974,55.00471403,202.6664997,282.0123178,4240.774374,13502.38555
CHN,C30,776.6769417,28.91390952,81.93727803,13.26452078,670.597315,616.1867719,34.86775579,177887.1235,116.8656851,27.00150504,505.1597242,135.3352582,110.1762637,15.08718803,31.25150857,301.826136,1238.651709,437.1729434,14.21194191,5.976772122,183.1035799,660.7407509,19.50953293,206.5248013,778.0583547,565.7732967,18.34767796,1.150588873,12.99326667,394.2141971,19.02959673,378.4107783,154.2532576,106.7295702,42.62147354,9.680182467,342.2460258,8.762338911,5.431169975,45.79657434,191.9986693,202.5587477,2086.300711,29794.96652
CHN,C31_C32,1789.556485,239.7968651,421.3827329,44.9259425,1004.787525,1900.304756,124.774883,21349.17068,21.84508733,179.5555056,4931.150235,252.1353378,1299.231572,30.79671114,157.6770108,1905.409491,3591.001858,338.4916011,43.24549235,46.99189174,384.4644326,1909.559033,84.57551871,1382.674273,3934.29718,417.7864779,21.11292577,7.863097673,40.7004944,2054.764326,16.47580604,1115.032585,212.9034908,576.1869845,99.2345585,70.46166633,415.7359601,85.16771774,79.63474601,237.4102391,835.5230458,98.47297439,21329.69708,21269.85835
CHN,C33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,D35,18.990032,3.120343053,9.89589268,0.782707147,17.8593579,21.42149361,3.701519695,62433.34494,0.312339521,8.619802109,52.46648806,3.181980235,11.95247002,0.646182355,2.923333991,17.93197079,27.73407768,3.137347508,0.503983636,1.868657637,11.67793291,18.07838401,0.845893228,15.29336826,76.06351394,18.12937653,0.541764229,0.109088532,0.612326548,17.69929141,0.261815724,12.15517497,2.006204592,7.184014856,1.525796334,1.178295089,14.03783503,0.830940009,1.244510602,4.901941973,11.9250715,11.89924383,185.2510364,612.982419
CHN,E36,2.110365952,0.231153637,0.412588616,0.058893214,1.325257517,1.829927892,0.129307081,11331.05719,0.050580308,0.177007925,4.641194861,0.254629571,1.176122012,0.035174095,0.181893989,1.733855847,3.194960832,0.36147713,0.044171212,0.052831142,0.97537342,2.034962518,0.085262627,1.333960758,3.932810605,1.284874387,0.035521774,0.015760315,0.042522265,1.984224832,0.021568327,1.102484878,0.193853981,0.590752021,0.100805659,0.107537538,0.88207809,0.087484761,0.081038975,0.254362638,1.011549007,0.411748227,19.93216869,30.85860064
CHN,E37-E39,12.75678918,1.629138706,2.906686935,0.348041324,7.870371205,13.04322557,0.926894753,8576.330739,0.155408964,1.292189742,33.10791273,1.724300905,8.699659529,0.227664045,1.122077053,12.56169323,23.57765515,2.255366517,0.304005452,0.353188181,3.831580841,13.67483958,0.583429925,9.431088273,29.46592166,4.661171582,0.169056674,0.073984009,0.28409531,14.08076776,0.108332156,7.935189445,1.41060498,4.05218694,0.695276765,0.595433944,4.373175661,0.691047275,0.537358871,1.701059878,6.357294013,1.664802511,143.4933165,557.6538557
CHN,F,46.38475815,2.290758299,2.571067253,0.084353299,0,0.693019249,2.980239775,2775513.531,0.022556023,0.083901286,0.148732896,11.08469237,0.387285027,2.282822448,0.004721298,0,2.315989422,0.19285565,0.002222205,0.440107287,0,0,0,1.317249674,0,0,0.010102913,0,0.322453098,0,0.01512613,4.889683332,0.059813471,6.031893889,0.103181862,0.267774594,21.38043337,0,0.027418955,0,0,0.019256701,0,-0.548761215
CHN,G45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,G46,0.664569841,10.27470848,28.36858537,0,3.392260518,0.562307585,16.58478894,296814.7389,0.078782946,1.535761912,100.7037934,34.0931349,4.214082483,0,24.37620662,140.8063726,1.891395173,0,0,2.758692652,0,0,63.51102103,97.89548102,186.0750722,80.48982837,0,1.221754631,0.123273444,2.641856616,0.016970501,42.12372598,0,2.53403858,0.060010267,0,12.72833334,0.014519082,0.065955901,43.61275775,0,3.92194327,0,54585.86957
CHN,G47,0,0,0,0,0.001399001,0,0.002320507,61403.69069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046626763,0,0,0,0.000636889,0,0,0.002789778,0.002689614,0,0,0.001167394,0,0,0.072733015,0,0,0,11260.07104
CHN,H49,15.76428741,22.90123115,33.64574196,1.474288445,0.558573598,101.2398315,20.25831144,96204.0078,0.285583828,33.69039043,116.6500031,40.07283085,46.93608831,3.007040101,4.472926147,339.0466206,20.73528511,1.834814337,0.841238933,2.969874784,1.034804399,0,0.213823888,34.96311663,47.33252939,37.60479792,0.65510876,0.929494185,3.203708967,0,0.002462884,80.81865908,0.183828465,57.56802454,0.301318801,1.031085805,50.72441364,1.075791733,0.791232966,51.17970853,0.919758334,0.817285131,170.1655146,7772.447502
CHN,H50,1.016437494,1.054915874,0.192609862,0.409595961,0,36.60828784,0.388531276,13969.75231,0.070150174,1.658256016,45.51967243,10.54715074,0.349777524,2.376940967,5.729230355,27.52738239,23.19650842,0.891384721,0.01655598,0.144653291,0.234164381,1.117817924,0.053482026,1.87923002,94.2896075,0.466969761,0.024262633,0.031128624,0.032588407,0,0.085054942,10.85139454,0.81753856,0.608560835,0.04222305,1.537776471,3.639510362,0.017080948,0.045044868,2.494513275,1.438153547,0.004825902,0,13518.21168
CHN,H51,0,14.72864881,21.64353494,10.5012608,3.155489347,348.1139113,11.06137554,4430.815021,9.982289005,36.42138715,63.97236435,9.605417907,13.2620743,1.691359825,25.47254293,309.0671464,86.05856056,5.927188213,0.361175203,4.767554612,8.367960057,1.594750921,1.552280616,181.4759923,335.0756816,218.7115563,1.360642106,1.317957956,2.433430358,9.67509049,0.701172747,52.36121587,21.70298891,19.41580603,1.229519687,3.049925095,9.022979657,1.345199543,1.290579521,66.28876641,0.380269665,7.384457616,2184.504815,3395.405971
CHN,H52,2.143019455,4.804313646,21.70224988,0.14506958,0.692920164,5.924107681,0.33929459,8681.883273,0.032633167,15.98730301,81.25749384,11.19947029,9.920175531,0.017543085,1.203420308,63.1614445,4.119166464,6.022157175,0.150541815,0.690864578,0.463467793,0.117396155,0,24.32815853,11.03824213,57.05379611,0.266070627,0.232619548,0.020613728,0.071029098,0.002757031,1.425284894,3.452694298,3.17261679,0.261043726,0.084579427,4.174472432,0.946080333,0.128130963,43.5872736,0.054842104,0.33941857,0,757.7065402
CHN,H53,0,0.211944165,0.555776543,0.039431232,0.108353981,0.043150858,0.344470505,3069.836756,0.002087777,0.000294227,0.937623393,0.012201771,0.055273586,0.071101286,0.194735887,3.252384942,0.716455707,0.005257311,0.003545031,0.004581938,0.001873729,0,0.017473688,0.721502969,0.412835603,0.348137204,0.006708547,0.000157711,0.000359029,0,4.18415E-06,0.157687919,0.148218112,0.025582245,0.002811473,0.01398863,0,0.00083182,0.017490091,0,0,0.045119147,0,179.1705913
CHN,I,36.30890677,4.759201044,2.74720183,0.140867449,24.86415591,34.01488002,31.81933108,230086.2999,0.362304676,0.362741644,2.25486748,0,1.68452319,0.086964567,1.732292443,0,53.01407069,0,0.895821525,0.444680099,8.759659481,0,2.185111569,20.82328147,128.7521015,12.67589811,0.047482381,0.385458904,0.042131765,0.0499177,0.000621227,6.689623225,0.038895323,0.001212918,1.883890112,1.420463404,0.417879645,0.014145424,0.201312505,0.004406737,0,4.832263405,0,2639.586757
CHN,J58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,J59_J60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,J61,26.65047247,1.787217216,10.40831064,0.969750262,1.559840999,0.71999864,2.12358255,109487.5816,0.077287247,0.014417414,10.0067451,0.502004969,2.207220277,1.46904155,1.343951193,13.56941762,8.219555655,0.224009643,0.252111727,0.041757159,6.214377252,3.520824108,0.121926622,25.97122892,15.33686315,24.055591,0.121475932,0.01805115,0.009072883,3.540238294,0.000151471,4.198387998,2.47026056,1.259141725,0.145180232,1.261920207,40.16958139,0.009808787,2.08452784,6.316417897,0.134632107,3.668414206,0.75581811,318.1109043
CHN,J62_J63,2.031229806,0,0,0.028234052,2.425760569,4.310414913,5.683089736,117240.1127,0.007277257,1.106041308,9.277175093,0.727669813,4.263139172,0.042195232,0,5.455460252,8.206325415,0.270194273,0.01788378,0.906067747,0.073172947,0.679128696,0,2.062874098,7.040034335,1.173785813,0,0.001146312,0.001082734,0,1.37768E-05,2.56873449,0,1.477820849,0,0.309126749,0,0.039065658,0.030492848,3.62525129,0.022887522,0.403232861,13.88215264,5039.173448
CHN,K64,0.092917383,0.042592907,0.395185022,0.001763686,10.93788848,0.269020676,0.106696039,85269.9543,0.083898252,0.205492344,1.890164249,0.064011231,0.318282701,0.016151637,0.223160683,2.029885046,11.15211578,0.173061534,0.189338698,0.004705418,0.980844956,0,0.21573873,0.073714129,1.073827978,0.21244204,0.009810433,0.469650475,0.001558449,1.005498298,3.78104E-05,0.666159449,1.480699653,0.115999534,0.0183692,0.001466149,0.07062358,0.229487838,0.001397512,0.085217789,0.393132477,0.055009524,0.123250216,782.3009869
CHN,K65,0.011412124,0.012828311,0.026136663,0.000681427,0,0.241272239,0.852787488,54943.38166,0.000720327,0.081082388,0.061731025,0.002972595,0.048886329,0.000475945,0.013349091,0.026024371,0.354797867,0.098966054,0.000253052,0.000433659,0.422728356,0.769204864,0.00655718,0.096157841,0.082740925,0.01311738,0.00035492,0.060684599,0.003844108,8.048966346,0.004640794,0.008563522,0.001349062,0.003327633,0.042544026,0.002369332,0.000305836,0.000573936,0.003860309,0.004189614,0.122966654,0.18320569,1.019383661,1770.289768
CHN,K66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,L68,0,0,0,0,0,0,0,474886.6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013461172
CHN,M69_M70,456.4609127,12.98653862,31.29968191,4.915375942,148.2900001,26.27921797,84.30287867,10734.69944,0.15907035,1.645915584,417.7823525,21.83356016,47.75103909,1.762849337,5.725534374,1160.38372,21.33294931,34.47225347,0.17262188,5.705598139,311.5888328,36.92691782,20.35060118,455.7368683,0,152.5872873,1.462219425,1.01294261,0.285526555,0,0.344281121,278.1391844,178.7398163,138.1571452,2.113190644,3.424873748,0,0.229021612,7.358318946,64.18738707,0,12.2943531,1066.683521,5584.528215
CHN,M71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,M72,0,0.97782899,3.235686841,0.042215965,0.815023519,0.043799864,1.6250865,14390.63069,0,0.094477736,27.34320851,1.398996208,0.070380289,0.001734855,20.71918355,13.68548431,2.289559239,0.048899291,0.00108192,0.021363064,0,0,0.616930781,2.688857262,0.549708014,200.915689,0.001526214,0.084684885,0.004255852,0.007100526,0,2.546602364,0.219291272,0.040118411,0.003561713,0.011509083,0.175920047,0.000753476,0.020848809,34.44520325,0,0,5.678737898,13.77551111
